state,distnum,distid,party,partname,yearel,origvote,totvote,highestvote,sechighestvote,uniqid,officeexp
71,41,502,100,D,1998,52264.0,128414.0,52264.0,3597.0,1949,0
71,42,503,100,D,1972,68381.0,234758.0,158475.0,68381.0,17235,0
71,42,503,200,R,1972,158475.0,234758.0,158475.0,68381.0,4827,0
71,42,503,100,D,1974,70579.0,101014.0,70579.0,30435.0,29013,5
71,42,503,200,R,1974,30435.0,101014.0,70579.0,30435.0,17773,0
71,42,503,100,D,1976,103062.0,135627.0,103062.0,32565.0,28999,0
71,42,503,200,R,1976,32565.0,135627.0,103062.0,32565.0,17773,0
71,42,503,100,D,1978,85126.0,115445.0,85126.0,30319.0,29013,6
71,42,503,200,R,1978,30319.0,115445.0,85126.0,30319.0,18066,0
71,42,503,100,D,1980,69936.0,149649.0,79713.0,69936.0,28999,1
71,42,503,200,R,1980,79713.0,149649.0,79713.0,69936.0,14062,0
71,42,503,100,D,1982,58690.0,207049.0,142845.0,58690.0,27131,0
71,42,503,200,R,1982,142845.0,207049.0,142845.0,58690.0,17353,1
71,42,503,100,D,1984,60025.0,243619.0,177783.0,60025.0,4445,0
71,42,503,200,R,1984,177783.0,243619.0,177783.0,60025.0,17353,2
71,42,503,100,D,1986,47586.0,192711.0,140364.0,47586.0,3473,0
71,42,503,200,R,1986,140364.0,192711.0,140364.0,47586.0,17353,3
71,42,503,100,D,1988,78778.0,238621.0,153280.0,78778.0,15587,0
71,42,503,200,R,1988,153280.0,238621.0,153280.0,78778.0,23935,0
71,42,503,100,D,1990,67189.0,184286.0,109353.0,67189.0,15587,0
71,42,503,200,R,1990,109353.0,184286.0,109353.0,67189.0,23935,1
71,42,503,100,D,1992,79780.0,157455.0,79780.0,69251.0,4538,13
71,42,503,200,R,1992,69251.0,157455.0,79780.0,69251.0,24414,0
71,42,503,100,D,1994,58888.0,115147.0,58888.0,56259.0,4538,14
71,42,503,200,R,1994,56259.0,115147.0,58888.0,56259.0,11975,0
71,42,503,100,D,1996,52166.0,103336.0,52166.0,,4538,15
71,42,503,100,D,1998,62207.0,112520.0,62207.0,45328.0,4538,16
71,42,503,200,R,1998,45328.0,112520.0,62207.0,45328.0,22246,0
71,43,504,100,D,1972,70455.0,188991.0,118536.0,70455.0,23764,0
71,43,504,200,R,1972,118536.0,188991.0,118536.0,70455.0,29171,0
71,43,504,100,D,1974,75629.0,190904.0,115275.0,75629.0,2490,0
71,43,504,200,R,1974,115275.0,190904.0,115275.0,75629.0,4827,1
71,43,504,100,D,1976,93475.0,267051.0,173576.0,93475.0,15302,0
71,43,504,200,R,1976,173576.0,267051.0,173576.0,93475.0,4827,2
71,43,504,100,D,1978,76308.0,243458.0,167150.0,76308.0,4386,0
71,43,504,200,R,1978,167150.0,243458.0,167150.0,76308.0,4827,3
71,43,504,100,D,1980,46383.0,345420.0,299037.0,46383.0,19132,0
71,43,504,200,R,1980,299037.0,345420.0,299037.0,46383.0,4827,4
71,43,504,100,D,1982,57995.0,180736.0,66444.0,57995.0,1994,0
71,43,504,200,R,1982,56297.0,180736.0,66444.0,57995.0,7039,0
71,43,504,100,D,1984,50996.0,223517.0,165643.0,50996.0,14022,0
71,43,504,200,R,1984,165643.0,223517.0,165643.0,50996.0,21481,1
71,43,504,100,D,1986,45078.0,187789.0,137341.0,45078.0,5933,0
71,43,504,200,R,1986,137341.0,187789.0,137341.0,45078.0,21481,2
71,43,504,100,D,1988,72499.0,282529.0,202478.0,72499.0,11705,0
71,43,504,200,R,1988,202478.0,282529.0,202478.0,72499.0,21481,3
71,43,504,200,R,1990,151206.0,222138.0,151206.0,40212.0,21481,4
71,43,504,100,D,1992,88468.0,188539.0,88987.0,88468.0,28033,0
71,43,504,200,R,1992,88987.0,188539.0,88987.0,88468.0,5267,0
71,43,504,100,D,1994,59342.0,153478.0,84500.0,59342.0,28033,0
71,43,504,200,R,1994,84500.0,153478.0,84500.0,59342.0,5267,1
71,43,504,100,D,1996,67422.0,177640.0,97247.0,67422.0,15587,0
71,43,504,200,R,1996,97247.0,177640.0,97247.0,67422.0,5267,2
71,43,504,100,D,1998,56373.0,149071.0,83012.0,56373.0,23068,0
71,43,504,200,R,1998,83012.0,149071.0,83012.0,56373.0,5267,3
71,44,505,200,R,1982,38447.0,120825.0,38447.0,3904.0,11181,0
71,44,505,100,D,1984,99378.0,142561.0,99378.0,39977.0,2775,1
71,44,505,200,R,1984,39977.0,142561.0,99378.0,39977.0,5312,0
71,44,505,100,D,1986,70557.0,109844.0,70557.0,36359.0,2775,2
71,44,505,200,R,1986,36359.0,109844.0,70557.0,36359.0,19612,0
71,44,505,100,D,1988,90796.0,152089.0,90796.0,55511.0,2775,3
71,44,505,200,R,1988,55511.0,152089.0,90796.0,55511.0,5078,0
71,44,505,100,D,1990,48712.0,108711.0,50377.0,48712.0,2775,4
71,44,505,200,R,1990,50377.0,108711.0,50377.0,48712.0,7188,0
71,44,505,100,D,1992,81693.0,203541.0,110333.0,81693.0,26826,0
71,44,505,200,R,1992,110333.0,203541.0,110333.0,81693.0,18233,5
71,44,505,100,D,1994,65370.0,171776.0,95521.0,65370.0,6244,0
71,44,505,200,R,1994,95521.0,171776.0,95521.0,65370.0,3915,0
71,44,505,100,D,1996,73844.0,191518.0,110643.0,73844.0,24338,0
71,44,505,200,R,1996,110643.0,191518.0,110643.0,73844.0,3915,1
71,44,505,100,D,1998,57697.0,161528.0,97013.0,57697.0,29347,0
71,44,505,200,R,1998,97013.0,161528.0,97013.0,57697.0,3916,0
71,45,506,100,D,1982,50148.0,171758.0,117771.0,50148.0,13284,0
71,45,506,200,R,1982,117771.0,171758.0,117771.0,50148.0,14062,1
71,45,506,100,D,1984,45325.0,198307.0,149011.0,45325.0,11957,0
71,45,506,200,R,1984,149011.0,198307.0,149011.0,45325.0,14062,2
71,45,506,100,D,1986,32800.0,154675.0,118900.0,32800.0,24461,0
71,45,506,200,R,1986,118900.0,154675.0,118900.0,32800.0,14062,3
71,45,506,100,D,1988,54012.0,224903.0,166451.0,54012.0,16739,0
71,45,506,200,R,1988,166451.0,224903.0,166451.0,54012.0,14062,4
71,45,506,200,R,1990,123591.0,169659.0,123591.0,46068.0,14062,5
71,45,506,100,D,1992,88508.0,227016.0,123731.0,88508.0,18214,0
71,45,506,200,R,1992,123731.0,227016.0,123731.0,88508.0,23935,2
71,45,506,200,R,1994,124875.0,180724.0,124875.0,,23935,3
71,45,506,100,D,1996,68312.0,205522.0,125326.0,68312.0,1615,0
71,45,506,200,R,1996,125326.0,205522.0,125326.0,68312.0,23935,4
71,45,506,100,D,1998,60022.0,160770.0,94296.0,60022.0,20500,0
71,45,506,200,R,1998,94296.0,160770.0,94296.0,60022.0,23935,5
71,46,507,100,D,1992,45435.0,110806.0,55659.0,45435.0,2513,0
71,46,507,200,R,1992,55659.0,110806.0,55659.0,45435.0,8461,7
71,46,507,100,D,1994,33004.0,88697.0,50616.0,33004.0,9484,0
71,46,507,200,R,1994,50616.0,88697.0,50616.0,33004.0,8461,8
71,46,507,100,D,1996,47964.0,102784.0,47964.0,46980.0,24603,0
71,46,507,200,R,1996,46980.0,102784.0,47964.0,46980.0,8461,9
71,46,507,100,D,1998,47964.0,85002.0,47964.0,33388.0,24603,1
71,46,507,200,R,1998,33388.0,85002.0,47964.0,33388.0,8461,9
71,47,508,100,D,1992,76924.0,254225.0,165004.0,76924.0,1969,0
71,47,508,200,R,1992,165004.0,254225.0,165004.0,76924.0,6921,2
71,47,508,100,D,1994,53669.0,214997.0,154071.0,53669.0,15673,0
71,47,508,200,R,1994,154071.0,214997.0,154071.0,53669.0,6921,3
71,47,508,100,D,1996,70362.0,243777.0,160078.0,70362.0,16218,0
71,47,508,200,R,1996,160078.0,243777.0,160078.0,70362.0,6921,4
71,47,508,100,D,1998,57938.0,196316.0,132711.0,57938.0,2242,0
71,47,508,200,R,1998,132711.0,196316.0,132711.0,57938.0,6921,5
71,48,509,100,D,1992,67415.0,230495.0,140935.0,67415.0,9479,0
71,48,509,200,R,1992,140935.0,230495.0,140935.0,67415.0,21481,5
71,48,509,100,D,1994,43523.0,195636.0,143570.0,43523.0,16753,0
71,48,509,200,R,1994,143570.0,195636.0,143570.0,43523.0,21481,6
71,48,509,100,D,1996,59558.0,221391.0,145814.0,59558.0,9520,0
71,48,509,200,R,1996,145814.0,221391.0,145814.0,59558.0,21481,7
71,48,509,200,R,1998,138948.0,180719.0,138948.0,23262.0,21481,8
71,49,510,100,D,1992,127280.0,248894.0,127280.0,106170.0,25524,0
71,49,510,200,R,1992,106170.0,248894.0,127280.0,106170.0,14413,0
71,49,510,100,D,1994,85597.0,186116.0,90283.0,85597.0,25524,1
71,49,510,200,R,1994,90283.0,186116.0,90283.0,85597.0,3369,0
71,49,510,100,D,1996,86657.0,206768.0,108806.0,86657.0,20477,0
71,49,510,200,R,1996,108806.0,206768.0,108806.0,86657.0,3369,1
71,49,510,100,D,1998,86400.0,185519.0,90516.0,86400.0,15236,0
71,49,510,200,R,1998,90516.0,185519.0,90516.0,86400.0,3369,2
71,50,511,100,D,1992,77293.0,136563.0,77293.0,39531.0,9750,0
71,50,511,200,R,1992,39531.0,136563.0,77293.0,39531.0,28978,0
71,50,511,100,D,1994,59214.0,104451.0,59214.0,36955.0,9750,1
71,50,511,200,R,1994,36955.0,104451.0,59214.0,36955.0,1409,0
71,50,511,100,D,1996,73200.0,118340.0,73200.0,38351.0,9750,2
71,50,511,200,R,1996,38351.0,118340.0,73200.0,38351.0,2382,0
71,50,511,100,D,1998,77354.0,77354.0,77354.0,,9750,3
71,51,512,100,D,1992,85148.0,252982.0,141890.0,85148.0,13101,0
71,51,512,200,R,1992,141890.0,252982.0,141890.0,85148.0,7188,1
71,51,512,100,D,1994,57374.0,206988.0,138547.0,57374.0,28073,0
71,51,512,200,R,1994,138547.0,206988.0,138547.0,57374.0,7188,2
71,51,512,100,D,1996,66250.0,229024.0,149032.0,66250.0,28073,0
71,51,512,200,R,1996,149032.0,229024.0,149032.0,66250.0,7188,3
71,51,512,100,D,1998,71706.0,206878.0,126229.0,71706.0,16027,0
71,51,512,200,R,1998,126229.0,206878.0,126229.0,71706.0,7188,4
71,52,513,100,D,1992,88076.0,213782.0,112995.0,88076.0,10830,0
71,52,513,200,R,1992,112995.0,213782.0,112995.0,88076.0,14062,6
71,52,513,100,D,1994,53024.0,170686.0,109201.0,53024.0,10830,0
71,52,513,200,R,1994,109201.0,170686.0,109201.0,53024.0,14062,7
71,52,513,100,D,1996,53104.0,178321.0,116746.0,53104.0,29910,0
71,52,513,200,R,1996,116746.0,178321.0,116746.0,53104.0,14062,8
71,52,513,200,R,1998,116251.0,153564.0,116251.0,21933.0,14062,9
72,1,514,100,D,1946,26278.0,93813.0,67535.0,26278.0,24125,0
72,1,514,200,R,1946,67535.0,93813.0,67535.0,26278.0,20760,0
72,1,514,100,D,1948,45904.0,140061.0,88587.0,45904.0,11051,0
72,1,514,200,R,1948,88587.0,140061.0,88587.0,45904.0,20760,1
72,1,514,100,D,1950,47155.0,140702.0,93547.0,47155.0,13185,0
72,1,514,200,R,1950,93547.0,140702.0,93547.0,47155.0,20760,2
72,1,514,100,D,1952,58796.0,183516.0,124720.0,58796.0,14819,0
72,1,514,200,R,1952,124720.0,183516.0,124720.0,58796.0,20760,3
72,1,514,100,D,1954,57882.0,156474.0,98592.0,57882.0,19600,0
72,1,514,200,R,1954,98592.0,156474.0,98592.0,57882.0,20760,4
72,1,514,100,D,1956,90567.0,199927.0,109360.0,90567.0,16576,0
72,1,514,200,R,1956,109360.0,199927.0,109360.0,90567.0,20760,5
72,1,514,100,D,1958,78362.0,173782.0,95420.0,78362.0,28484,0
72,1,514,200,R,1958,95420.0,173782.0,95420.0,78362.0,20760,6
72,1,514,100,D,1960,77689.0,222432.0,144743.0,77689.0,21426,0
72,1,514,200,R,1960,144743.0,222432.0,144743.0,77689.0,20760,7
72,1,514,200,R,1962,119263.0,192904.0,119263.0,,20760,8
72,1,514,100,D,1966,49841.0,194202.0,49841.0,,7103,0
72,1,514,100,D,1968,45479.0,234502.0,45479.0,,2339,0
72,1,514,100,D,1970,57837.0,205076.0,57837.0,,6666,0
72,1,514,100,D,1972,76307.0,242783.0,76307.0,,4790,0
72,1,514,100,D,1974,114629.0,204477.0,114629.0,89848.0,2215,0
72,1,514,200,R,1974,89848.0,204477.0,114629.0,89848.0,21288,0
72,1,514,100,D,1976,154844.0,263984.0,154844.0,109140.0,2215,1
72,1,514,200,R,1976,109140.0,263984.0,154844.0,109140.0,3501,0
72,1,514,100,D,1978,158706.0,252346.0,158706.0,93640.0,2215,2
72,1,514,200,R,1978,93640.0,252346.0,158706.0,93640.0,4792,0
72,1,514,100,D,1980,203532.0,308615.0,203532.0,105083.0,16751,0
72,1,514,100,D,1982,118638.0,220358.0,118638.0,101720.0,2197,0
72,1,514,200,R,1982,101720.0,220358.0,118638.0,101720.0,20059,0
72,1,514,100,D,1984,138393.0,260640.0,138393.0,122247.0,2215,3
72,1,514,200,R,1984,122247.0,260640.0,138393.0,122247.0,20059,0
72,1,514,100,D,1986,141585.0,229459.0,141585.0,87874.0,2215,4
72,1,514,200,R,1986,87874.0,229459.0,141585.0,87874.0,19026,0
72,1,514,100,D,1988,179915.0,258541.0,179915.0,78626.0,2215,5
72,1,514,200,R,1988,78626.0,258541.0,179915.0,78626.0,19665,0
72,1,514,100,D,1990,150292.0,238259.0,150292.0,72382.0,2215,6
72,1,514,200,R,1990,72382.0,238259.0,150292.0,72382.0,19665,0
72,1,514,100,D,1992,152917.0,293903.0,152917.0,140986.0,10605,0
72,1,514,200,R,1992,140986.0,293903.0,152917.0,140986.0,19024,0
72,1,514,100,D,1994,121147.0,253849.0,121147.0,6695.0,10605,1
72,1,514,100,D,1996,144588.0,278190.0,144588.0,6310.0,10605,2
72,1,514,100,D,1998,119993.0,239262.0,119993.0,112827.0,29291,0
72,1,514,200,R,1998,112827.0,239262.0,119993.0,112827.0,3936,0
72,2,515,100,D,1946,15744.0,48285.0,32541.0,15744.0,28690,0
72,2,515,200,R,1946,32541.0,48285.0,32541.0,15744.0,27605,0
72,2,515,100,D,1948,30743.0,73473.0,42730.0,30743.0,26252,0
72,2,515,200,R,1948,42730.0,73473.0,42730.0,30743.0,27605,1
72,2,515,100,D,1950,33282.0,74647.0,41365.0,33282.0,4777,0
72,2,515,200,R,1950,41365.0,74647.0,41365.0,33282.0,27605,2
72,2,515,100,D,1952,40550.0,97705.0,57155.0,40550.0,14850,0
72,2,515,200,R,1952,57155.0,97705.0,57155.0,40550.0,6713,0
72,2,515,100,D,1954,39475.0,83206.0,43731.0,39475.0,28899,0
72,2,515,200,R,1954,43731.0,83206.0,43731.0,39475.0,6713,1
72,2,515,100,D,1956,53219.0,105063.0,53219.0,51844.0,28899,0
72,2,515,200,R,1956,51844.0,105063.0,53219.0,51844.0,6713,2
72,2,515,100,D,1958,50166.0,82153.0,50166.0,31987.0,28899,1
72,2,515,200,R,1958,31987.0,82153.0,50166.0,31987.0,29706,0
72,2,515,100,D,1960,62690.0,105206.0,62690.0,42516.0,28899,2
72,2,515,200,R,1960,42516.0,105206.0,62690.0,42516.0,22081,0
72,2,515,100,D,1962,53335.0,83330.0,53335.0,29995.0,28899,3
72,2,515,200,R,1962,29995.0,83330.0,53335.0,29995.0,5802,0
72,2,515,100,D,1964,70136.0,103052.0,70136.0,32916.0,28899,4
72,2,515,200,R,1964,32916.0,103052.0,70136.0,32916.0,28464,0
72,2,515,100,D,1966,94346.0,149135.0,94346.0,54789.0,28899,5
72,2,515,200,R,1966,54789.0,149135.0,94346.0,54789.0,28464,0
72,2,515,100,D,1968,114232.0,178710.0,114232.0,64478.0,28899,6
72,2,515,200,R,1968,64478.0,178710.0,114232.0,64478.0,24031,0
72,2,515,100,D,1970,100943.0,141563.0,100943.0,40620.0,28899,7
72,2,515,200,R,1970,40620.0,141563.0,100943.0,40620.0,28464,0
72,2,515,100,D,1972,178537.0,178537.0,178537.0,,28899,8
72,2,515,100,D,1974,140963.0,180404.0,140963.0,39441.0,28899,9
72,2,515,200,R,1974,39441.0,180404.0,140963.0,39441.0,4499,0
72,2,515,100,D,1976,173313.0,240744.0,173313.0,67431.0,28899,10
72,2,515,200,R,1976,67431.0,240744.0,173313.0,67431.0,19072,0
72,2,515,100,D,1978,152099.0,219646.0,152099.0,67547.0,28899,11
72,2,515,200,R,1978,67547.0,219646.0,152099.0,67547.0,13199,0
72,2,515,100,D,1980,138089.0,290720.0,141844.0,138089.0,28899,12
72,2,515,200,R,1980,141844.0,290720.0,141844.0,138089.0,26860,0
72,2,515,200,R,1982,106912.0,192407.0,106912.0,,26687,0
72,2,515,200,R,1984,132649.0,232801.0,132649.0,,26687,1
72,2,515,100,D,1986,75124.0,188690.0,113566.0,75124.0,28851,0
72,2,515,200,R,1986,113566.0,188690.0,113566.0,75124.0,26687,2
72,2,515,100,D,1988,74700.0,200066.0,125366.0,74700.0,28851,0
72,2,515,200,R,1988,125366.0,200066.0,125366.0,74700.0,26687,3
72,2,515,100,D,1990,60131.0,188129.0,127998.0,60131.0,26641,0
72,2,515,200,R,1990,127998.0,188129.0,127998.0,60131.0,26687,4
72,2,515,100,D,1992,90036.0,274199.0,184163.0,90036.0,9680,0
72,2,515,200,R,1992,184163.0,274199.0,184163.0,90036.0,26687,5
72,2,515,100,D,1994,90822.0,234140.0,134255.0,90822.0,16106,0
72,2,515,200,R,1994,134255.0,234140.0,134255.0,90822.0,6698,0
72,2,515,100,D,1996,97195.0,265838.0,164062.0,97195.0,8685,0
72,2,515,200,R,1996,164062.0,265838.0,164062.0,97195.0,26687,6
72,2,515,100,D,1998,74924.0,214742.0,132316.0,74924.0,5314,0
72,2,515,200,R,1998,132316.0,214742.0,132316.0,74924.0,29358,0
72,3,516,100,D,1946,56525.0,130586.0,74061.0,56525.0,29433,0
72,3,516,200,R,1946,74061.0,130586.0,74061.0,56525.0,1921,0
72,3,516,100,D,1948,66436.0,179071.0,99464.0,66436.0,2693,0
72,3,516,200,R,1948,99464.0,179071.0,99464.0,66436.0,1921,1
72,3,516,100,D,1950,77606.0,177876.0,90232.0,77606.0,8332,0
72,3,516,200,R,1950,90232.0,177876.0,90232.0,77606.0,1921,2
72,3,516,100,D,1952,107099.0,232603.0,125504.0,107099.0,6768,0
72,3,516,200,R,1952,125504.0,232603.0,125504.0,107099.0,1921,3
72,3,516,100,D,1954,103976.0,198344.0,103976.0,94368.0,11661,0
72,3,516,200,R,1954,94368.0,198344.0,103976.0,94368.0,18223,0
72,3,516,100,D,1956,146250.0,237489.0,146250.0,91239.0,11661,1
72,3,516,200,R,1956,91239.0,237489.0,146250.0,91239.0,24182,0
72,3,516,100,D,1958,131164.0,199399.0,131164.0,68235.0,11661,2
72,3,516,200,R,1958,68235.0,199399.0,131164.0,68235.0,14740,0
72,3,516,100,D,1960,157243.0,246149.0,157243.0,88906.0,11661,3
72,3,516,200,R,1960,88906.0,246149.0,157243.0,88906.0,16566,0
72,3,516,100,D,1962,131573.0,199403.0,131573.0,67830.0,11661,4
72,3,516,200,R,1962,67830.0,199403.0,131573.0,67830.0,12651,0
72,3,516,100,D,1964,157882.0,240350.0,157882.0,82468.0,11661,5
72,3,516,200,R,1964,82468.0,240350.0,157882.0,82468.0,7630,0
72,3,516,100,D,1966,114687.0,171285.0,114687.0,56598.0,11661,6
72,3,516,200,R,1966,56598.0,171285.0,114687.0,56598.0,7630,0
72,3,516,100,D,1968,137746.0,197193.0,137746.0,59447.0,11661,7
72,3,516,200,R,1968,59447.0,197193.0,137746.0,59447.0,29585,0
72,3,516,100,D,1970,118919.0,161310.0,118919.0,42391.0,11661,8
72,3,516,200,R,1970,42391.0,161310.0,118919.0,42391.0,8688,0
72,3,516,100,D,1972,141086.0,225783.0,141086.0,84697.0,11661,9
72,3,516,200,R,1972,84697.0,225783.0,141086.0,84697.0,29461,0
72,3,516,100,D,1974,129290.0,183370.0,129290.0,54080.0,8715,2
72,3,516,200,R,1974,54080.0,183370.0,129290.0,54080.0,22132,0
72,3,516,100,D,1976,148503.0,176748.0,148503.0,28245.0,3483,0
72,3,516,100,D,1978,151895.0,179015.0,151895.0,27120.0,8715,3
72,3,516,200,R,1980,60940.0,217311.0,60940.0,,6575,0
72,3,516,200,R,1982,44162.0,203578.0,44162.0,,22084,0
72,3,516,200,R,1984,66394.0,239832.0,66394.0,,7542,0
72,3,516,200,R,1986,29321.0,209388.0,29321.0,,22084,0
72,3,516,200,R,1990,40216.0,209947.0,40216.0,,19797,0
72,3,516,200,R,1992,50235.0,269676.0,50235.0,11413.0,23601,0
72,3,516,200,R,1994,43211.0,222549.0,43211.0,13550.0,12142,0
72,3,516,100,D,1996,165922.0,247378.0,165922.0,65259.0,3699,0
72,3,516,200,R,1996,65259.0,247378.0,165922.0,65259.0,4661,0
72,3,516,100,D,1998,153889.0,181018.0,153889.0,16930.0,3699,1
72,4,517,200,R,1946,42868.0,61986.0,42868.0,,9132,0
72,4,517,200,R,1948,65606.0,98537.0,65606.0,32931.0,9132,1
72,4,517,100,D,1950,43053.0,106264.0,63211.0,43053.0,26098,0
72,4,517,200,R,1950,63211.0,106264.0,63211.0,43053.0,9132,2
72,4,517,100,D,1952,51298.0,152268.0,100970.0,51298.0,27922,0
72,4,517,200,R,1952,100970.0,152268.0,100970.0,51298.0,9132,3
72,4,517,100,D,1954,55775.0,126470.0,70695.0,55775.0,22408,0
72,4,517,200,R,1954,70695.0,126470.0,70695.0,55775.0,9132,4
72,4,517,100,D,1956,90355.0,176215.0,90355.0,85860.0,22408,0
72,4,517,200,R,1956,85860.0,176215.0,90355.0,85860.0,9132,5
72,4,517,100,D,1958,79166.0,140552.0,79166.0,61386.0,22408,1
72,4,517,200,R,1958,61386.0,140552.0,79166.0,61386.0,10890,0
72,4,517,100,D,1960,91947.0,187969.0,96022.0,91947.0,22408,2
72,4,517,200,R,1960,96022.0,187969.0,96022.0,91947.0,8814,0
72,4,517,100,D,1962,83660.0,155143.0,83660.0,71483.0,8715,0
72,4,517,200,R,1962,71483.0,155143.0,83660.0,71483.0,9878,0
72,4,517,100,D,1964,125752.0,194040.0,125752.0,68288.0,8715,1
72,4,517,200,R,1964,68288.0,194040.0,125752.0,68288.0,14350,0
72,4,517,100,D,1966,56007.0,150161.0,94154.0,56007.0,22408,2
72,4,517,200,R,1966,94154.0,150161.0,94154.0,56007.0,7793,0
72,4,517,100,D,1968,72579.0,176738.0,104159.0,72579.0,9443,0
72,4,517,200,R,1968,104159.0,176738.0,104159.0,72579.0,7793,1
72,4,517,100,D,1970,60299.0,144773.0,84474.0,60299.0,29713,0
72,4,517,200,R,1970,84474.0,144773.0,84474.0,60299.0,7793,2
72,4,517,100,D,1972,83134.0,222099.0,138965.0,83134.0,22408,2
72,4,517,200,R,1972,138965.0,222099.0,138965.0,83134.0,7793,3
72,4,517,100,D,1974,97580.0,184530.0,97580.0,86950.0,29713,0
72,4,517,200,R,1974,86950.0,184530.0,97580.0,86950.0,7793,4
72,4,517,100,D,1976,122475.0,244829.0,122475.0,85943.0,29713,1
72,4,517,200,R,1976,85943.0,244829.0,122475.0,85943.0,16473,0
72,4,517,100,D,1978,124745.0,221698.0,124745.0,96953.0,29713,2
72,4,517,200,R,1978,96953.0,221698.0,124745.0,96953.0,16473,0
72,4,517,100,D,1980,158745.0,289606.0,158745.0,130861.0,29713,3
72,4,517,200,R,1980,130861.0,289606.0,158745.0,130861.0,9897,0
72,4,517,100,D,1982,115448.0,195502.0,115448.0,80054.0,29713,4
72,4,517,200,R,1982,80054.0,195502.0,115448.0,80054.0,1954,0
72,4,517,100,D,1984,134190.0,230677.0,134190.0,96487.0,29713,5
72,4,517,200,R,1984,96487.0,230677.0,134190.0,96487.0,17145,0
72,4,517,100,D,1986,105697.0,195492.0,105697.0,89795.0,7683,0
72,4,517,200,R,1986,89795.0,195492.0,105697.0,89795.0,17145,0
72,4,517,100,D,1988,108483.0,150703.0,108483.0,42220.0,7683,1
72,4,517,200,R,1988,42220.0,150703.0,108483.0,42220.0,13837,0
72,4,517,100,D,1990,162494.0,188926.0,162494.0,26432.0,7683,2
72,4,517,100,D,1992,199372.0,279105.0,199372.0,79733.0,7683,3
72,4,517,200,R,1992,79733.0,279105.0,199372.0,79733.0,25700,0
72,4,517,100,D,1994,158981.0,237928.0,158981.0,78947.0,7683,4
72,4,517,200,R,1994,78947.0,237928.0,158981.0,78947.0,20610,0
72,4,517,100,D,1996,177270.0,265482.0,177270.0,76649.0,7683,5
72,4,517,200,R,1996,76649.0,265482.0,177270.0,76649.0,20610,0
72,4,517,100,D,1998,157524.0,224361.0,157524.0,64143.0,7683,6
72,4,517,200,R,1998,64143.0,224361.0,157524.0,64143.0,29725,0
72,5,518,100,D,1982,98952.0,202858.0,103906.0,98952.0,18190,0
72,5,518,200,R,1982,103906.0,202858.0,103906.0,98952.0,26860,1
72,5,518,100,D,1984,108919.0,239343.0,130424.0,108919.0,18593,0
72,5,518,200,R,1984,130424.0,239343.0,130424.0,108919.0,26860,2
72,5,518,100,D,1986,82290.0,208196.0,125906.0,82290.0,24136,0
72,5,518,200,R,1986,125906.0,208196.0,125906.0,82290.0,26860,3
72,5,518,100,D,1988,110782.0,222271.0,111489.0,110782.0,15933,0
72,5,518,200,R,1988,111489.0,222271.0,111489.0,110782.0,26860,4
72,5,518,100,D,1990,124610.0,226260.0,124610.0,101650.0,15933,0
72,5,518,200,R,1990,101650.0,226260.0,124610.0,101650.0,26860,5
72,5,518,100,D,1992,174443.0,272427.0,174443.0,97984.0,15933,1
72,5,518,200,R,1992,97984.0,272427.0,174443.0,97984.0,25863,0
72,5,518,100,D,1994,114015.0,243313.0,121369.0,114015.0,29731,0
72,5,518,200,R,1994,121369.0,243313.0,121369.0,114015.0,4795,0
72,5,518,100,D,1996,139521.0,272245.0,139521.0,125409.0,13678,0
72,5,518,200,R,1996,125409.0,272245.0,139521.0,125409.0,4795,1
72,5,518,100,D,1998,124916.0,227409.0,124916.0,92215.0,13678,1
72,5,518,200,R,1998,92215.0,227409.0,124916.0,92215.0,26024,0
73,1,519,100,D,1946,64155.0,177444.0,113289.0,64155.0,7709,0
73,1,519,200,R,1946,113289.0,177444.0,113289.0,64155.0,14866,0
73,1,519,100,D,1948,100030.0,196917.0,100030.0,92215.0,19593,0
73,1,519,200,R,1948,92215.0,196917.0,100030.0,92215.0,14866,1
73,1,519,100,D,1950,90053.0,175308.0,90053.0,84024.0,19593,1
73,1,519,200,R,1950,84024.0,175308.0,90053.0,84024.0,22459,0
73,1,519,100,D,1952,114617.0,237362.0,121926.0,114617.0,4782,0
73,1,519,200,R,1952,121926.0,237362.0,121926.0,114617.0,21831,0
73,1,519,100,D,1954,91721.0,193634.0,101913.0,91721.0,19593,2
73,1,519,200,R,1954,101913.0,193634.0,101913.0,91721.0,21831,1
73,1,519,200,R,1956,129768.0,223260.0,129768.0,,21831,2
73,1,519,100,D,1958,42128.0,141025.0,98897.0,42128.0,21058,0
73,1,519,200,R,1958,98897.0,141025.0,98897.0,42128.0,21831,3
73,1,519,100,D,1960,53009.0,177730.0,124721.0,53009.0,13585,0
73,1,519,200,R,1960,124721.0,177730.0,124721.0,53009.0,21831,4
73,1,519,100,D,1962,38669.0,147230.0,108561.0,38669.0,4685,0
73,1,519,200,R,1962,108561.0,147230.0,108561.0,38669.0,21831,5
73,1,519,100,D,1964,78876.0,196727.0,117851.0,78876.0,21503,0
73,1,519,200,R,1964,117851.0,196727.0,117851.0,78876.0,21831,6
73,1,519,100,D,1966,29686.0,150433.0,120747.0,29686.0,4685,0
73,1,519,200,R,1966,120747.0,150433.0,120747.0,29686.0,21831,7
73,1,519,100,D,1968,76456.0,202855.0,124513.0,76456.0,6381,0
